"Var1","Freq"
"OR2T12",3
"OR2T2",3
"OR2T27",3
"OR2T3",1
"OR2T33",2
"OR2T34",3
"OR2T35",1
"OR2T4",3
"OR2T5",2
"OR2T6",3
"OR2T8",3
"OR2V1",1
"OR2V2",3
"OR2W1",2
"OR2W3",3
"OR2Y1",3
"OR2Z1",3
"OR3A1",5
"OR3A2",5
"OR3A3",8
"OR4A15",3
"OR4A16",3
"OR4A47",3
"OR4A5",2
"OR4B1",2
"OR4C11",2
"OR4C12",2
"OR4C13",3
"OR4C15",3
"OR4C16",3
"OR4C3",3
"OR4C45",3
"OR4C46",3
"OR4C5",1
"OR4C6",3
"OR4D1",9
"OR4D10",3
"OR4D11",3
"OR4D2",8
"OR4D5",3
"OR4D6",3
"OR4D9",3
"OR4E2",3
"OR4F15",3
"OR4F17",1
"OR4F21",2
"OR4F29",2
"OR4F4",3
"OR4F5",1
"OR4F6",3
"OR4K1",3
"OR4K13",3
"OR4K14",3
"OR4K15",3
"OR4K17",2
"OR4K2",2
"OR4K3",1
"OR4K5",3
"OR4L1",2
"OR4M1",2
"OR4M2",1
"OR4N2",3
"OR4N4",3
"OR4N4C",1
"OR4N5",3
"OR4P4",2
"OR4Q2",1
"OR4Q3",3
"OR4S1",3
"OR4S2",3
"OR4X1",3
"OR4X2",3
"OR51A2",3
"OR51A4",3
"OR51A7",2
"OR51B2",9
"OR51B4",5
"OR51B5",4
"OR51B6",6
"OR51D1",3
"OR51E1",6
"OR51E2",6
"OR51F1",2
"OR51F2",3
"OR51G1",3
"OR51G2",3
"OR51I1",10
"OR51I2",7
"OR51L1",3
"OR51M1",6
"OR51Q1",2
"OR51S1",3
"OR51T1",3
"OR51V1",3
"OR52A1",4
"OR52A5",2
"OR52B2",3
"OR52B4",3
"OR52B6",3
"OR52D1",7
"OR52E2",3
"OR52E4",2
"OR52E6",3
"OR52E8",2
"OR52H1",3
"OR52I1",3
"OR52I2",3
"OR52J3",3
"OR52K1",3
"OR52K2",3
"OR52L1",3
"OR52M1",3
"OR52N1",3
"OR52N2",3
"OR52N4",2
"OR52N5",3
"OR52R1",3
"OR52W1",3
"OR56A1",3
"OR56A3",3
"OR56A4",3
"OR56A5",3
"OR56B1",2
"OR56B4",3
"OR5A1",3
"OR5A2",3
"OR5AC2",2
"OR5AK2",2
"OR5AN1",2
"OR5AP2",3
"OR5AR1",3
"OR5AS1",2
"OR5AU1",3
"OR5B12",3
"OR5B17",3
"OR5B2",3
"OR5B21",3
"OR5B3",3
"OR5C1",3
"OR5D13",2
"OR5D14",3
"OR5D16",3
"OR5D18",3
"OR5F1",3
"OR5H1",2
"OR5H14",2
"OR5H15",2
"OR5H2",2
"OR5H6",2
"OR5I1",5
"OR5J2",4
"OR5K1",4
"OR5K2",2
"OR5K3",2
"OR5K4",2
"OR5L1",3
"OR5L2",6
"OR5M1",2
"OR5M10",3
"OR5M11",3
"OR5M3",3
"OR5M8",3
"OR5M9",3
"OR5P2",7
"OR5P3",6
"OR5T1",2
"OR5T2",2
"OR5T3",2
"OR5V1",6
"OR5W2",2
"OR6A2",4
"OR6B1",5
"OR6B2",3
"OR6B3",3
"OR6C1",2
"OR6C2",2
"OR6C3",2
"OR6C4",2
"OR6C6",2
"OR6C65",2
"OR6C68",2
"OR6C70",2
"OR6C74",3
"OR6C75",2
"OR6C76",2
"OR6F1",3
"OR6J1",1
"OR6K2",3
"OR6K3",3
"OR6K6",3
"OR6M1",3
"OR6N1",3
"OR6N2",3
"OR6P1",2
"OR6Q1",3
"OR6S1",3
"OR6T1",3
"OR6V1",3
"OR6X1",3
"OR6Y1",3
"OR7A10",3
"OR7A17",7
"OR7A5",6
"OR7C1",6
"OR7C2",9
"OR7D2",4
"OR7D4",3
"OR7E24",3
"OR7G1",3
"OR7G2",3
"OR7G3",3
"OR8A1",3
"OR8B12",3
"OR8B2",2
"OR8B3",2
"OR8B4",3
"OR8B8",8
"OR8D1",6
"OR8D2",6
"OR8D4",2
"OR8G1",5
"OR8G2P",5
"OR8G5",2
"OR8H1",2
"OR8H2",2
"OR8H3",2
"OR8I2",2
"OR8J1",2
"OR8J3",2
"OR8K1",2
"OR8K3",2
"OR8K5",2
"OR8S1",3
"OR8U1",3
"OR8U3",1
"OR8U8",2
"OR9A2",3
"OR9A4",3
"OR9G1",3
"OR9G4",3
"OR9G9",2
"OR9H1P",2
"OR9I1",3
"OR9K2",3
"OR9Q1",3
"OR9Q2",3
"ORAI1",10
"ORAI2",10
"ORAI3",10
"ORC1",5
"ORC2",10
"ORC3",10
"ORC4",10
"ORC5",10
"ORC6",10
"ORM1",9
"ORM2",9
"ORMDL1",10
"ORMDL2",10
"ORMDL3",10
"OS9",10
"OSBP",10
"OSBP2",10
"OSBPL10",10
"OSBPL11",10
"OSBPL1A",10
"OSBPL2",10
"OSBPL3",10
"OSBPL5",10
"OSBPL6",10
"OSBPL7",10
"OSBPL8",10
"OSBPL9",10
"OSCAR",10
"OSCP1",10
"OSER1",8
"OSGEP",10
"OSGEPL1",10
"OSGIN1",10
"OSGIN2",10
"OSM",10
"OSMR",10
"OSR1",10
"OSR2",10
"OST4",10
"OSTC",10
"OSTF1",10
"OSTM1",10
"OSTN",2
"OTC",4
"OTOA",3
"OTOF",8
"OTOG",3
"OTOGL",4
"OTOL1",3
"OTOP1",3
"OTOP2",3
"OTOP3",3
"OTOR",9
"OTOS",7
"OTP",6
"OTUB1",10
"OTUB2",9
"OTUD1",10
"OTUD3",10
"OTUD4",8
"OTUD5",10
"OTUD6A",3
"OTUD6B",10
"OTUD7A",5
"OTUD7B",10
"OTULIN",8
"OTULINL",8
"OTX1",9
"OTX2",3
"OVCA2",3
"OVCH1",3
"OVCH2",3
"OVGP1",10
"OVOL1",9
"OVOL2",10
"OVOL3",7
"OXA1L",10
"OXCT1",10
"OXCT2",3
"OXER1",10
"OXGR1",4
"OXLD1",8
"OXNAD1",10
"OXR1",10
"OXSM",10
"OXSR1",10
"OXT",9
"OXTR",10
"P2RX1",10
"P2RX2",10
"P2RX3",5
"P2RX4",10
"P2RX5",10
"P2RX5-TAX1BP3",1
"P2RX6",10
"P2RX7",10
"P2RY1",10
"P2RY10",9
"P2RY12",5
"P2RY13",10
"P2RY14",10
"P2RY2",10
"P2RY4",6
"P2RY6",10
"P2RY8",10
"P3H1",8
"P3H2",8
"P3H3",8
"P3H4",8
"P3R3URF",1
"P4HA1",10
"P4HA2",10
"P4HA3",10
"P4HB",10
"P4HTM",10
"PA2G4",10
"PAAF1",10
"PABIR1",8
"PABIR2",8
"PABIR3",5
"PABPC1",3
"PABPC1L",10
"PABPC1L2A",2
"PABPC1L2B",5
"PABPC3",10
"PABPC4",10
"PABPC4L",9
"PABPC5",3
"PABPN1",3
"PABPN1L",3
"PACC1",8
"PACRG",6
"PACRGL",10
"PACS1",10
"PACS2",10
"PACSIN1",10
"PACSIN2",10
"PACSIN3",10
"PADI1",10
"PADI2",10
"PADI3",9
"PADI4",7
"PADI6",3
"PAEP",5
"PAF1",10
"PAFAH1B1",10
"PAFAH1B2",10
"PAFAH1B3",10
"PAFAH2",10
"PAG1",10
"PAGE1",5
"PAGE2",3
"PAGE2B",3
"PAGE3",1
"PAGE4",10
"PAGE5",7
"PAGR1",8
"PAH",3
"PAICS",10
"PAIP1",3
"PAIP2",10
"PAIP2B",3
"PAK1",10
"PAK1IP1",10
"PAK2",10
"PAK3",6
"PAK4",10
"PAK5",4
"PAK6",3
"PALB2",10
"PALD1",8
"PALLD",10
"PALM",10
"PALM2AKAP2",8
"PALM3",10
"PALMD",10
"PALS1",8
"PALS2",5
"PAM",10
"PAM16",3
"PAMR1",10
"PAN2",10
"PAN3",10
"PANK1",10
"PANK2",10
"PANK3",10
"PANK4",10
"PANX1",10
"PANX2",10
"PANX3",3
"PAOX",10
"PAPLN",10
"PAPOLA",10
"PAPOLB",3
"PAPOLG",10
"PAPPA",10
"PAPPA2",9
"PAPSS1",10
"PAPSS2",10
"PAQR3",10
"PAQR4",10
"PAQR5",10
"PAQR6",10
"PAQR7",10
"PAQR8",10
"PAQR9",4
"PARD3",10
"PARD3B",10
"PARD6A",10
"PARD6B",7
"PARD6G",10
"PARG",10
"PARK7",10
"PARL",10
"PARM1",10
"PARN",10
"PARP1",10
"PARP10",10
"PARP11",10
"PARP12",10
"PARP14",10
"PARP15",7
"PARP16",10
"PARP2",10
"PARP3",10
"PARP4",3
"PARP6",10
"PARP8",10
"PARP9",10
"PARPBP",3
"PARS2",10
"PARVA",10
"PARVB",10
"PARVG",10
"PASD1",7
"PASK",10
"PATE1",5
"PATE2",5
"PATE3",3
"PATE4",3
"PATJ",8
"PATL1",10
"PATL2",10
"PATZ1",10
"PAWR",10
"PAX1",6
"PAX2",6
"PAX3",5
"PAX4",5
"PAX5",10
"PAX6",5
"PAX7",6
"PAX8",10
"PAX9",6
"PAXBP1",8
"PAXIP1",10
"PAXX",8
"PBDC1",8
"PBK",9
"PBLD",10
"PBOV1",4
"PBRM1",10
"PBX1",10
"PBX2",10
"PBX3",10
"PBX4",10
"PBXIP1",10
"PC",10
"PCARE",6
"PCBD1",10
"PCBD2",10
"PCBP1",10
"PCBP2",10
"PCBP3",10
"PCBP4",10
"PCCA",6
"PCCB",10
"PCDH1",10
"PCDH10",3
"PCDH11X",3
"PCDH11Y",2
"PCDH12",10
"PCDH15",3
"PCDH17",10
"PCDH18",10
"PCDH19",7
"PCDH20",9
"PCDH7",8
"PCDH8",3
"PCDH9",7
"PCDHA1",3
"PCDHA10",9
"PCDHA11",2
"PCDHA12",3
"PCDHA13",3
"PCDHA2",5
"PCDHA3",8
"PCDHA4",2
"PCDHA5",7
"PCDHA6",5
"PCDHA7",3
"PCDHA8",2
"PCDHA9",6
"PCDHAC1",8
"PCDHAC2",7
"PCDHB1",5
"PCDHB10",9
"PCDHB11",8
"PCDHB12",10
"PCDHB13",3
"PCDHB14",9
"PCDHB15",8
"PCDHB16",10
"PCDHB2",8
"PCDHB3",2
"PCDHB4",8
"PCDHB5",10
"PCDHB6",6
"PCDHB7",10
"PCDHB8",4
"PCDHB9",9
"PCDHGA1",5
"PCDHGA10",6
"PCDHGA11",3
"PCDHGA12",3
"PCDHGA2",3
"PCDHGA3",3
"PCDHGA4",1
"PCDHGA5",3
"PCDHGA6",1
"PCDHGA7",2
"PCDHGA8",8
"PCDHGA9",10
"PCDHGB1",3
"PCDHGB2",3
"PCDHGB3",3
"PCDHGB4",3
"PCDHGB5",7
"PCDHGB6",6
"PCDHGB7",4
"PCDHGC3",7
"PCDHGC4",6
"PCDHGC5",5
"PCED1A",8
"PCED1B",8
"PCF11",10
"PCGF1",10
"PCGF2",10
"PCGF3",10
"PCGF5",10
"PCGF6",3
"PCID2",10
"PCIF1",10
"PCK1",4
"PCK2",10
"PCLAF",8
"PCLO",7
"PCM1",10
"PCMT1",10
"PCMTD1",10
"PCMTD2",10
"PCNA",10
"PCNP",10
"PCNT",10
"PCNX1",8
"PCNX2",8
"PCNX3",8
"PCNX4",8
"PCOLCE",10
"PCOLCE2",10
"PCP2",10
"PCP4",10
"PCP4L1",10
"PCSK1",4
"PCSK1N",10
"PCSK2",6
"PCSK4",10
"PCSK5",10
"PCSK6",9
"PCSK7",10
"PCSK9",10
"PCTP",10
"PCYOX1",10
"PCYOX1L",10
"PCYT1A",10
"PCYT1B",6
"PCYT2",10
"PDAP1",8
"PDC",3
"PDCD1",10
"PDCD10",10
"PDCD11",10
"PDCD1LG2",9
"PDCD2",10
"PDCD2L",10
"PDCD4",10
"PDCD5",10
"PDCD6",10
"PDCD6-AHRR",1
"PDCD6IP",10
"PDCD7",10
"PDCL",10
"PDCL2",2
"PDCL3",3
"PDE10A",6
"PDE11A",5
"PDE12",10
"PDE1A",7
"PDE1B",10
"PDE1C",7
"PDE2A",10
"PDE3A",7
"PDE3B",10
"PDE4A",10
"PDE4B",10
"PDE4C",10
"PDE4D",10
"PDE4DIP",10
"PDE5A",10
"PDE6A",6
"PDE6B",9
"PDE6C",2
"PDE6D",10
"PDE6G",10
"PDE6H",3
"PDE7A",10
"PDE7B",10
"PDE8A",10
"PDE8B",9
"PDE9A",10
"PDF",1
"PDGFA",10
"PDGFB",10
"PDGFC",10
"PDGFD",10
"PDGFRA",10
"PDGFRB",10
"PDGFRL",10
"PDHA1",10
"PDHA2",8
"PDHB",10
"PDHX",10
"PDIA2",9
"PDIA3",10
"PDIA4",10
"PDIA5",10
"PDIA6",10
"PDIK1L",10
"PDILT",5
"PDK1",10
"PDK2",10
"PDK3",10
"PDK4",10
"PDLIM1",10
"PDLIM2",10
"PDLIM3",10
"PDLIM4",10
"PDLIM5",10
"PDLIM7",10
"PDP1",10
"PDP2",10
"PDPK1",10
"PDPN",10
"PDPR",10
"PDRG1",10
"PDS5A",10
"PDS5B",10
"PDSS1",10
"PDSS2",10
"PDX1",6
"PDXDC1",10
"PDXK",10
"PDXP",10
"PDYN",7
"PDZD11",10
"PDZD2",10
"PDZD4",10
"PDZD7",10
"PDZD8",10
"PDZD9",3
"PDZK1",3
"PDZK1IP1",10
"PDZRN3",10
"PDZRN4",6
"PEA15",10
"PEAK1",10
"PEAK3",1
"PEAR1",10
"PEBP1",10
"PEBP4",10
"PECAM1",10
"PECR",10
"PEDS1",8
"PEF1",10
"PEG10",10
"PEG3",8
"PELI1",10
"PELI2",10
"PELI3",10
"PELO",10
"PELP1",10
"PEMT",10
"PENK",10
"PEPD",10
"PER1",10
"PER2",10
"PER3",10
"PERM1",8
"PERP",10
"PES1",10
"PET100",8
"PET117",8
"PEX1",10
"PEX10",10
"PEX11A",10
"PEX11B",10
"PEX11G",10
"PEX12",9
"PEX13",10
"PEX14",10
"PEX16",10
"PEX19",10
"PEX2",10
"PEX26",10
"PEX3",10
"PEX5",10
"PEX5L",3
"PEX6",10
"PEX7",10
"PF4",10
"PF4V1",3
"PFAS",10
"PFDN1",10
"PFDN2",10
"PFDN4",10
"PFDN5",10
"PFDN6",10
"PFKFB1",9
"PFKFB2",10
"PFKFB3",10
"PFKFB4",10
"PFKL",10
"PFKM",10
"PFKP",10
"PFN1",10
"PFN2",10
"PFN3",3
"PFN4",6
"PGA3",3
"PGA5",1
"PGAM1",3
"PGAM2",10
"PGAM4",3
"PGAM5",9
"PGAP1",10
"PGAP2",10
"PGAP3",10
"PGAP4",8
"PGAP6",8
"PGBD1",10
"PGBD2",10
"PGBD4",6
"PGBD5",10
"PGC",10
"PGD",10
"PGF",10
"PGGHG",8
"PGGT1B",10
"PGK1",10
"PGK2",7
"PGLS",10
"PGLYRP1",10
"PGLYRP2",7
"PGLYRP3",6
"PGLYRP4",10
"PGM1",10
"PGM2",10
"PGM2L1",10
"PGM3",10
"PGM5",10
"PGP",10
"PGPEP1",10
"PGPEP1L",3
"PGR",10
"PGRMC1",10
"PGRMC2",10
"PGS1",10
"PHACTR1",10
"PHACTR2",10
"PHACTR3",10
"PHACTR4",10
"PHAF1",8
"PHAX",10
"PHB1",8
"PHB2",10
"PHC1",3
"PHC2",10
"PHC3",10
"PHETA1",8
"PHETA2",8
"PHEX",10
"PHF1",10
"PHF10",10
"PHF11",3
"PHF12",10
"PHF13",10
"PHF14",10
"PHF19",10
"PHF2",10
"PHF20",10
"PHF20L1",10
"PHF21A",10
"PHF21B",5
"PHF23",10
"PHF24",4
"PHF3",10
"PHF5A",10
"PHF6",10
"PHF7",10
"PHF8",10
"PHGDH",10
"PHGR1",10
"PHIP",10
"PHKA1",10
"PHKA2",10
"PHKB",10
"PHKG1",10
"PHKG2",9
"PHLDA1",10
"PHLDA2",10
"PHLDA3",10
"PHLDB1",10
"PHLDB2",10
"PHLDB3",10
"PHLPP1",10
"PHLPP2",10
"PHOSPHO1",6
"PHOSPHO2",10
"PHOX2A",10
"PHOX2B",6
"PHPT1",10
"PHRF1",10
"PHTF1",10
"PHTF2",10
"PHYH",10
"PHYHD1",10
"PHYHIP",10
"PHYHIPL",10
"PHYKPL",8
"PI15",9
"PI16",10
"PI3",10
"PI4K2A",10
"PI4K2B",10
"PI4KA",10
"PI4KB",10
"PIANP",6
"PIAS1",10
"PIAS2",10
"PIAS3",10
"PIAS4",10
"PIBF1",10
"PICALM",10
"PICK1",10
"PID1",10
"PIDD1",8
"PIERCE1",8
"PIERCE2",8
"PIEZO1",10
"PIEZO2",10
"PIF1",10
"PIGA",10
"PIGB",10
"PIGBOS1",1
"PIGC",10
"PIGF",10
"PIGG",10
"PIGH",10
"PIGK",10
"PIGL",9
"PIGM",10
"PIGN",10
"PIGO",10
"PIGP",10
"PIGQ",10
"PIGR",10
"PIGS",10
"PIGT",10
"PIGU",10
"PIGV",10
"PIGW",10
"PIGX",10
"PIGY",2
"PIGZ",10
"PIH1D1",10
"PIH1D2",5
"PIK3AP1",10
"PIK3C2A",10
"PIK3C2B",10
"PIK3C2G",4
"PIK3C3",10
"PIK3CA",10
"PIK3CB",10
"PIK3CD",10
"PIK3CG",10
"PIK3IP1",10
"PIK3R1",10
"PIK3R2",10
"PIK3R3",3
"PIK3R4",10
"PIK3R5",10
"PIK3R6",10
"PIKFYVE",10
"PILRA",10
"PILRB",3
"PIM1",10
"PIM2",10
"PIM3",10
"PIMREG",8
"PIN1",10
"PIN4",10
"PINK1",10
"PINLYP",8
"PINX1",10
"PIP",10
"PIP4K2A",10
"PIP4K2B",10
"PIP4K2C",10
"PIP4P1",8
"PIP4P2",8
"PIP5K1A",10
"PIP5K1B",10
"PIP5K1C",10
"PIP5KL1",10
"PIPOX",9
"PIR",10
"PIRT",8
"PISD",10
"PITHD1",10
"PITPNA",10
"PITPNB",10
"PITPNC1",10
"PITPNM1",10
"PITPNM2",10
"PITPNM3",10
"PITRM1",10
"PITX1",10
"PITX2",3
"PITX3",9
"PIWIL1",5
"PIWIL2",6
"PIWIL3",2
"PIWIL4",9
"PJA1",10
"PJA2",10
"PJVK",8
"PKD1",10
"PKD1L1",10
"PKD1L2",6
"PKD1L3",3
"PKD2",10
"PKD2L1",10
"PKD2L2",3
"PKDCC",10
"PKDREJ",7
"PKHD1",5
"PKHD1L1",6
"PKIA",10
"PKIB",6
"PKIG",10
"PKLR",6
"PKM",8
"PKMYT1",10
"PKN1",10
"PKN2",10
"PKN3",10
"PKNOX1",10
"PKNOX2",10
"PKP1",10
"PKP2",9
"PKP3",10
"PKP4",10
"PLA1A",10
"PLA2G10",10
"PLA2G12A",10
"PLA2G12B",10
"PLA2G15",10
"PLA2G1B",10
"PLA2G2A",10
"PLA2G2C",10
"PLA2G2D",10
"PLA2G2E",9
"PLA2G2F",6
"PLA2G3",10
"PLA2G4A",10
"PLA2G4B",1
"PLA2G4C",3
"PLA2G4D",7
"PLA2G4E",3
"PLA2G4F",10
"PLA2G5",10
"PLA2G6",10
"PLA2G7",10
"PLA2R1",7
"PLAA",10
"PLAAT1",5
"PLAAT2",8
"PLAAT3",8
"PLAAT4",8
"PLAAT5",5
"PLAC1",8
"PLAC8",10
"PLAC8L1",7
"PLAC9",10
"PLAG1",10
"PLAGL1",10
"PLAGL2",10
"PLAT",10
"PLAU",10
"PLAUR",10
"PLB1",10
"PLBD1",10
"PLBD2",10
"PLCB1",10
"PLCB2",10
"PLCB3",10
"PLCB4",10
"PLCD1",10
"PLCD3",10
"PLCD4",7
"PLCE1",10
"PLCG1",10
"PLCG2",10
"PLCH1",9
"PLCH2",10
"PLCL1",7
"PLCL2",10
"PLCXD1",10
"PLCXD2",9
"PLCXD3",8
"PLCZ1",2
"PLD1",10
"PLD2",10
"PLD3",10
"PLD4",9
"PLD5",5
"PLD6",10
"PLEC",10
"PLEK",10
"PLEK2",10
"PLEKHA1",10
"PLEKHA2",10
"PLEKHA3",10
"PLEKHA4",10
"PLEKHA5",10
"PLEKHA6",10
"PLEKHA7",10
"PLEKHA8",10
"PLEKHB1",10
"PLEKHB2",10
"PLEKHD1",3
"PLEKHF1",10
"PLEKHF2",10
"PLEKHG1",10
"PLEKHG2",10
"PLEKHG3",10
"PLEKHG4",10
"PLEKHG4B",10
"PLEKHG5",10
"PLEKHG6",10
"PLEKHG7",3
"PLEKHH1",10
"PLEKHH2",10
"PLEKHH3",10
"PLEKHJ1",10
"PLEKHM1",10
"PLEKHM2",10
"PLEKHM3",10
"PLEKHN1",10
"PLEKHO1",10
"PLEKHO2",10
"PLEKHS1",5
"PLG",5
"PLGLB1",3
"PLGRKT",8
"PLIN1",9
"PLIN2",10
"PLIN3",10
"PLIN4",10
"PLIN5",10
"PLK1",10
"PLK2",10
"PLK3",10
"PLK4",6
"PLK5",10
"PLLP",10
"PLN",10
"PLOD1",10
"PLOD2",10
"PLOD3",10
"PLP1",5
"PLP2",10
"PLPBP",8
"PLPP1",8
"PLPP2",8
"PLPP3",8
"PLPP4",5
"PLPP5",8
"PLPP6",8
"PLPP7",8
"PLPPR1",7
"PLPPR2",8
"PLPPR3",8
"PLPPR4",7
"PLRG1",10
"PLS1",10
"PLS3",10
"PLSCR1",10
"PLSCR2",4
"PLSCR3",3
"PLSCR4",10
"PLSCR5",2
"PLTP",10
"PLVAP",10
"PLXDC1",10
"PLXDC2",10
"PLXNA1",10
"PLXNA2",10
"PLXNA3",10
"PLXNA4",9
"PLXNB1",10
"PLXNB2",10
"PLXNB3",10
"PLXNC1",10
"PLXND1",10
"PM20D1",6
"PM20D2",10
"PMAIP1",10
"PMCH",5
"PMEL",10
"PMEPA1",10
"PMF1",10
"PMF1-BGLAP",2
"PMFBP1",10
"PML",10
"PMM1",10
"PMM2",10
"PMP2",2
"PMP22",10
"PMPCA",10
"PMPCB",10
"PMS1",5
"PMS2",3
"PMVK",10
"PNCK",10
"PNISR",10
"PNKD",10
"PNKP",10
"PNLDC1",5
"PNLIP",5
"PNLIPRP1",8
"PNLIPRP2",3
"PNLIPRP3",3
"PNMA1",10
"PNMA2",10
"PNMA3",10
"PNMA5",3
"PNMA6A",10
"PNMA6E",1
"PNMA6F",1
"PNMA8A",7
"PNMA8B",8
"PNMT",10
"PNN",10
"PNO1",10
"PNOC",9
"PNP",10
"PNPLA1",6
"PNPLA2",10
"PNPLA3",10
"PNPLA4",10
"PNPLA5",10
"PNPLA6",10
"PNPLA7",10
"PNPLA8",10
"PNPO",10
"PNPT1",10
"PNRC1",10
"PNRC2",10
"POC1A",10
"POC1B",10
"POC1B-GALNT4",1
"POC5",10
"PODN",10
"PODNL1",10
"PODXL",10
"PODXL2",10
"POF1B",4
"POFUT1",10
"POFUT2",10
"POGK",10
"POGLUT1",10
"POGLUT2",8
"POGLUT3",8
"POGZ",10
"POLA1",10
"POLA2",10
"POLB",10
"POLD1",10
"POLD2",10
"POLD3",10
"POLD4",10
"POLDIP2",10
"POLDIP3",10
"POLE",10
"POLE2",10
"POLE3",10
"POLE4",10
"POLG",10
"POLG2",10
"POLH",10
"POLI",10
"POLK",10
"POLL",10
"POLM",10
"POLN",10
"POLQ",9
"POLR1A",10
"POLR1B",10
"POLR1C",10
"POLR1D",10
"POLR1E",10
"POLR1F",8
"POLR1G",8
"POLR1H",8
"POLR2A",10
"POLR2B",10
"POLR2C",10
"POLR2D",10
"POLR2E",10
"POLR2F",10
"POLR2G",10
"POLR2H",10
"POLR2I",10
"POLR2J",10
"POLR2J2",3
"POLR2K",10
"POLR2L",10
"POLR2M",2
"POLR3A",10
"POLR3B",10
"POLR3C",10
"POLR3D",10
"POLR3E",10
"POLR3F",10
"POLR3G",10
"POLR3GL",10
"POLR3H",10
"POLR3K",10
"POLRMT",3
"POM121",3
"POM121C",1
"POM121L12",10
"POM121L2",10
"POMC",10
"POMGNT1",10
"POMGNT2",8
"POMK",7
"POMP",10
"POMT1",10
"POMT2",10
"POMZP3",3
"PON1",6
"PON2",10
"PON3",10
"POP1",9
"POP4",10
"POP5",10
"POP7",10
"POPDC2",10
"POPDC3",7
"POR",10
"PORCN",10
"POSTN",10
"POT1",10
"POTEA",2
"POTEB",2
"POTEC",1
"POTED",3
"POTEE",3
"POTEF",3
"POTEG",1
"POTEH",1
"POTEI",1
"POTEJ",1
"POTEM",2
"POU1F1",2
"POU2AF1",10
"POU2AF2",8
"POU2AF3",8
"POU2F1",10
"POU2F2",10
"POU2F3",6
"POU3F1",8
"POU3F2",5
"POU3F3",5
"POU3F4",7
"POU4F1",5
"POU4F2",4
"POU4F3",6
"POU5F1",3
"POU5F1B",1
"POU5F2",6
"POU6F1",10
"POU6F2",6
"PP2D1",1
"PPA1",10
"PPA2",10
"PPAN",10
"PPAN-P2RY11",2
"PPARA",10
"PPARD",10
"PPARG",10
"PPARGC1A",10
"PPARGC1B",9
"PPAT",10
"PPBP",8
"PPCDC",10
"PPCS",10
"PPDPF",10
"PPDPFL",2
"PPEF1",4
"PPEF2",3
"PPFIA1",10
"PPFIA2",7
"PPFIA3",10
"PPFIA4",7
"PPFIBP1",10
"PPFIBP2",10
"PPHLN1",10
"PPIA",10
"PPIAL4A",3
"PPIAL4G",3
"PPIB",10
"PPIC",10
"PPID",10
"PPIE",10
"PPIF",10
"PPIG",10
"PPIH",7
"PPIL1",10
"PPIL2",10
"PPIL3",10
"PPIL4",10
"PPIL6",9
"PPIP5K1",10
"PPIP5K2",10
"PPL",10
"PPM1A",10
"PPM1B",10
"PPM1D",10
"PPM1E",5
"PPM1F",10
"PPM1G",10
"PPM1H",10
"PPM1J",10
"PPM1K",10
"PPM1L",10
"PPM1M",10
"PPM1N",10
"PPME1",10
"PPOX",9
"PPP1CA",10
"PPP1CB",10
"PPP1CC",10
"PPP1R10",10
"PPP1R11",10
"PPP1R12A",10
"PPP1R12B",10
"PPP1R12C",10
"PPP1R13B",10
"PPP1R13L",10
"PPP1R14A",10
"PPP1R14B",3
"PPP1R14C",10
"PPP1R14D",10
"PPP1R15A",10
"PPP1R15B",10
"PPP1R16A",10
"PPP1R16B",10
"PPP1R17",7
"PPP1R18",10
"PPP1R1A",9
"PPP1R1B",10
"PPP1R1C",8
"PPP1R2",10
"PPP1R21",10
"PPP1R26",10
"PPP1R27",10
"PPP1R2B",1
"PPP1R2C",7
"PPP1R35",10
"PPP1R36",10
"PPP1R37",10
"PPP1R3A",2
"PPP1R3B",10
"PPP1R3C",10
"PPP1R3D",10
"PPP1R3E",9
"PPP1R3F",10
"PPP1R3G",3
"PPP1R42",2
"PPP1R7",10
"PPP1R8",10
"PPP1R9A",10
"PPP1R9B",10
"PPP2CA",10
"PPP2CB",10
"PPP2R1A",10
"PPP2R1B",10
"PPP2R2A",10
"PPP2R2B",6
"PPP2R2C",8
"PPP2R2D",10
"PPP2R3A",10
"PPP2R3B",10
"PPP2R3C",10
"PPP2R5A",10
"PPP2R5B",10
"PPP2R5C",10
"PPP2R5D",10
"PPP2R5E",10
"PPP3CA",10
"PPP3CB",10
"PPP3CC",10
"PPP3R1",10
"PPP3R2",3
"PPP4C",10
"PPP4R1",10
"PPP4R2",10
"PPP4R3A",8
"PPP4R3B",8
"PPP4R3C",1
"PPP4R4",6
"PPP5C",10
"PPP6C",10
"PPP6R1",10
"PPP6R2",10
"PPP6R3",10
"PPRC1",10
"PPT1",10
"PPT2",10
"PPT2-EGFL8",1
"PPTC7",10
"PPWD1",10
"PPY",5
"PQBP1",10
"PRAC1",2
"PRAC2",8
"PRADC1",10
"PRAF2",10
"PRAG1",8
"PRAM1",10
"PRAME",9
"PRAMEF1",3
"PRAMEF10",3
"PRAMEF11",6
"PRAMEF12",7
"PRAMEF13",2
"PRAMEF15",2
"PRAMEF17",1
"PRAMEF19",3
"PRAMEF2",3
"PRAMEF20",3
"PRAMEF22",2
"PRAMEF4",3
"PRAMEF5",2
"PRAMEF6",2
"PRAMEF7",2
"PRAMEF8",2
"PRAP1",10
"PRB1",10
"PRB2",2
"PRB3",10
"PRB4",10
"PRC1",10
"PRCC",10
"PRCD",10
"PRCP",10
